date,Google Play,WindowsUpdate,FacebookContent,HTTPS,BITS,Quic Obfuscated,YouTube,HTTP-Proxy,GoogleServices,YouTube Browsing,Google Photos,Other UDP,WhatsApp Transfer,byteoversea,Tik Tok,Generic CDN,MS Services,Samsung Cloud,Hispasat-RTP-Bansat-VoIP,Facebook,Kakao,STUN,WhatsApp Calls,RTP,HTTP,Garena Free,Other Quic Type II,WhatsApp,Google Search,MediaFire,CapCut,AmazonCloud,HTTP_Browsing,Facebook Video,Snapchat,Call Of Duty,Vungle,Google Push Notifications,HTTP_File_Transfer,Telegram,Advertisements,Liftoff,Microsoft Live Login,MineCraft,Mega,Analytics,TikTok Live,HTTP DownloadManager,EA Games,GoogleHangout RTP,HTTP_Streaming,NetFlix,GoogleDuo Calls,iTunes,OneDrive,NetFlix_Browsing,TLS with no SNI,HTTPS_Streaming,Pinterest,Wattpad,GoogleDuo,Google Translate,Gmail,Arena of Valor,Apple SoftwareUpdate,AppleServices,Other TCP,Adobe Creative Cloud,GoogleHangout
06-09 10:00,0.33515547400000006,0.36769089,,1.5371427380000002,,,0.275639332,,,,,,,,,,,,,,,,,,,,,,,0.44536730700000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 11:00,0.212260188,,,1.675961045,,,0.196931085,,,,,,,,0.07600433100000001,,,,,,,,,,,,,,,0.7724299580000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 12:00,,,0.041631591999999995,0.055332258,,,0.041278752,,,,,,,,0.226370226,,,,,,,,,,,,,,,0.11174481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 13:00,,,0.035558366,0.049423919000000004,,,0.0052598770000000005,,,,,,,,,,,,,0.037158643,,,,,,,,,,,,,,,,,,,0.002985027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 14:00,0.00036347,,,0.044760177000000005,,,,,0.002201814,0.0009564930000000001,,0.001396824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 15:00,0.00044219400000000003,,,0.039541907,,,,,0.001781154,0.000389231,,0.0013919100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 16:00,,,0.09960070500000001,0.041252564,,,,,,0.07665897199999999,,,,,0.032001508000000005,,,,,,,,,,,0.219987735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 17:00,,0.043481962,0.053838881000000005,,,,,,,,,,,,0.108653066,,,,,,,,,,,0.636563689,,,,,,,,,,,,,,0.035352730000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 18:00,,,,0.018791109,,0.0016263470000000002,,,,,,,0.0012292720000000002,,0.07790394900000001,,,,,,,,,,,,,,,,,,,,0.001694777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 20:00,0.000415496,,,0.024095754,,,,,0.0024849940000000004,,,0.0011312549999999998,,,,0.000181421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 21:00,0.000699926,,,0.029936880000000003,,,,,0.001164993,,,0.001424028,,,,0.00015469100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 22:00,0.000355369,,,0.031662861,,,,,0.001947523,,,0.001414555,,,,0.000146673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09 23:00,0.000207173,,,0.043561612,,,,,0.001056865,,,0.001417364,,,,0.000290777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 00:00,0.000618749,,,0.13872617199999998,,,,,0.004645530000000001,,,0.001401649,,,,,,,,,,,,,,,0.000934585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 01:00,0.0005543630000000001,,,0.474855841,,,,,0.002334824,,,0.001406104,,,,0.000151851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 02:00,0.000335934,,,0.561074197,,,,,0.00165847,0.000191067,,0.00138227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 03:00,0.00020620700000000003,,,0.679838014,,,,,0.001320731,0.000511387,,0.001401052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 04:00,0.0005586040000000001,,,0.6724632349999999,,,,,0.001482121,,,0.001348963,,,,0.000152213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 05:00,0.000646895,,,0.5849580289999999,,,,,0.0022546610000000003,0.00041533400000000006,,0.0013829260000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 06:00,,,,0.37765307299999995,,,0.014066793000000001,,,,,,0.06772450800000002,,0.063436079,0.018628604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 07:00,0.017434295,,,0.827702571,,,,,,0.024157576999999996,,,0.053510997,,0.044999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 08:00,,,0.168098946,0.69814515,,0.409049313,0.08946700000000002,,,,,,,,0.143088842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 09:00,,,0.313876881,0.549541441,,,,,0.138561779,,,,,,0.250469457,0.489965174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 10:00,0.460355104,,0.40043983400000005,0.603190152,,,,,,,,,,,0.497469326,0.30783030299999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 11:00,,,0.377430515,0.46019640300000003,,,0.655330656,,,,,,,,0.201170677,,,,,,,,,,,,,,,,,,,,,,,,,,0.080855099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 12:00,,,0.27605474599999996,0.35394051400000004,,,0.7868790550000001,,,0.189530618,,,,,,0.318824805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 13:00,,,0.214153872,,,,0.5631224890000001,,,,,,0.051617966,,,0.156927013,,,,,,,,,,,,,,,,,,0.234931122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 14:00,0.4427973270000001,,,,,,0.345506706,,0.061429333999999995,,,,0.107134923,,,,,,,,,,,,,0.501470302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 15:00,0.15451153,,,0.339218393,,,0.10131677,,,0.024533344000000006,,,,,,,,,,,,,,,,1.691162709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 16:00,0.019320814999999998,,,,,0.018651932,0.034293152,,,,,,0.290160739,,,,,,,,,,,,,0.074638815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 17:00,,,0.24729578100000002,,,,0.046489845,,,,,,,,0.07708318299999999,,,,,0.023854315,,,,,,,,,,,,,,0.028328419999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 18:00,,,,0.004781390999999999,,0.003490922,,,,,,,0.007827124000000001,,0.151877166,,,,,,,,,,,,0.002141765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 19:00,,,,0.005550062,,,,,0.003565138,,0.009933709,,0.0050843469999999995,,0.174832256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 20:00,,,,0.003327599,,0.003372224,,,,,0.003044815,0.001390844,,,0.195546261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 21:00,,,,0.005449278,,0.00122192,,,0.001065965,,,0.001409376,,,0.11906235700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 22:00,,,,0.003072777,,,,,0.000775722,,,0.001439838,,,,0.00016547800000000002,,,0.000147773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09 23:00,,,,0.005668581,,,,,0.000743679,,,0.001441068,,,,0.000159683,,,0.000146938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 00:00,0.00036610399999999996,,,0.019617687999999998,,,,,0.001463434,,,0.00142364,,,,0.000158664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 01:00,0.000285656,,,0.044851848,,,,,0.000808047,,,0.001432269,,,,0.00020247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 02:00,,,,0.081382069,,,,,0.000459648,0.000537033,,0.001510549,,,,0.00017035300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 03:00,,,,0.084916426,,,,,0.000714827,,,0.001555677,,,,0.00015323500000000002,,,0.000148148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 04:00,0.000304064,,,0.08182876700000001,,,,,0.00054063,,,0.0014377340000000002,,,,0.000278127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 05:00,0.0003264450000000001,,,0.059654623,,,,,0.003249226,,,0.0011536860000000001,,,,0.000273081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 06:00,,,,0.07607918600000001,,,,,0.007456824000000001,0.004707747,,0.001474127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001650947,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 07:00,,,0.056851203,0.046312927000000004,,,,,,,0.002617741,,0.008760275,,,,,,,0.021285002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 08:00,,,0.11602249600000002,0.031663289,,,,,0.0037269340000000003,0.001404644,,,0.057935985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 09:00,,,0.503059619,0.023654495,,,0.020686958999999998,,,0.024762654000000002,,,,,,,,,,,,,,,,0.43550221400000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 10:00,,,0.06398453100000001,0.016502799000000002,,,0.054112298,0.014189528000000002,,,,,,,0.042295702000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 11:00,,,0.017428893,,,,0.118013564,,,,,,0.034482534,,0.16069190100000003,,,,,,,,,,,,,,,,,0.033850021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 12:00,,,0.389144773,,,,,,,,,,0.066056739,,0.171834525,,,,,,,,,,,0.057414998,,,,,,,,0.231703455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 13:00,,,0.016075173999999998,0.016082017,,,0.031653567,,,,,,,,0.11148332400000001,,,,,,,,,,,,,,,,,,,0.066508872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 14:00,,0.08036476099999999,0.19956451500000003,0.166552687,,,0.400610599,,,,,,0.08796649799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 15:00,,,0.06924482000000001,,,,0.5932862000000001,,,,,0.02182191,,,,,,,,,,,,,,0.07015953,0.082701619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 16:00,,,,0.023951061000000003,,,0.069201614,,,,,,0.431980239,,0.12635999,,,,,,,,0.012356911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 17:00,,,0.011214415,,,,,,,,,,0.081017392,,0.10153514500000001,,,,,,,,0.016125261000000002,,,,,,,,,,,0.010576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 18:00,,0.007849507,,,,,0.03305253,,0.014686493,,,,,,,,0.008239026,,,,,,,,,,,,,,,,,,,,,,,,,,0.008325515000000002,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 19:00,,,,0.011171997,0.03791011700000001,0.005892715,0.14231969,,,,,,,,,,0.07448473700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 20:00,0.000283314,,,0.009168031,,,,,0.000573433,,,0.001293265,,,,,,,0.000135936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 21:00,0.000276142,,,0.010691646,,,,,0.000380563,,,0.001453521,,,,,,,0.000148032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 22:00,,,,0.013921353000000001,,,,,0.000154332,,,0.001441223,,,,0.000153948,,,0.000148608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09 23:00,0.00029308500000000006,,,0.026953814,,,,,0.001195813,,,0.001442293,,,,,,,0.000147773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 00:00,0.000287056,,,0.043338292,,,,,0.001003689,0.00036164499999999996,,0.001452098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 01:00,0.0005107450000000001,,,0.059781629,,,,,0.000949191,,,0.001423721,,,,,,,0.00014809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 02:00,,,,0.08225631200000001,,,,,0.00073463,,,0.001436774,,,,0.00011258000000000001,,,0.000147197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 03:00,0.00026356700000000003,,,0.091312633,,,,,0.002666786,,,0.001534791,,,,,,,0.00015961000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 04:00,0.00035117700000000004,,,0.08538111200000001,,,,,0.001111424,,,0.001441772,,,,0.000163327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 05:00,0.00038062400000000003,,,0.08543925,,,,,0.00137863,,,0.001403102,,,,,,,0.000147197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 06:00,0.00040117,,,0.081628399,,,,,0.001999078,,,0.001399,,,,0.000254268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 07:00,0.000076577,,,0.023088033,,,,,0.001062019,,,0.0007197000000000001,,,,0.00008998900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 09:00,,,,0.074251851,,,0.011135411,,0.019040863,0.010087153,,,,,,,,,,,,,,,,0.08505240100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 10:00,,,0.06669453900000001,0.072636618,,,,,0.002102508,0.002409605,,0.011760979999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 11:00,,,,0.053477133,,,,,0.000441274,0.0007886589999999999,,0.001425548,,,,0.000171748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 12:00,0.000172612,,,0.039773633,,,,,0.002365631,,,0.0014389210000000001,,,,,,0.00031179699999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 13:00,0.000701063,,,0.030196264,,,,,0.000959736,,,0.0015635830000000001,,,,0.000194558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 14:00,,,,0.02942985,,0.0016070440000000002,0.196218434,,0.003589133,0.0035258290000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 15:00,,,,0.02277385,,,0.252932452,,,0.009326708000000001,,,,,0.045690357,0.0053852299999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 16:00,,,,0.019290619,,0.003004356,,,,,,0.001971286,,,0.178216084,,,,,,,,,,,,0.008283125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 17:00,,,,0.026495342,,0.248757443,,,0.021382358,,,,,,0.16400509400000002,,,,,,,,,,,,,,,,,,,0.018038576999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 18:00,,,,0.27253547100000003,,0.050307558,,,,,,,1.1392761100000002,,0.07028420400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006676439,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 19:00,,,,0.021839208000000002,,0.002767933,,,0.001087256,,,,1.395657104,,0.155969369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 20:00,,0.368372631,,,,,0.06671268300000001,,0.037175823000000004,,,,0.891754905,,0.178962957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 21:00,,0.003472734,0.008127821,0.021857025999999998,,,,,,,,,0.17208034400000002,,0.11872741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 22:00,,,0.004257161,0.023985237,,,,,0.001048796,,,0.0014205630000000001,0.029288066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09 23:00,,,,0.03967967,,,,,0.00043143200000000004,,,0.0014061,0.037676409,,,,,,,,,,,,,,,0.000506851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 00:00,,,,0.071072653,,,,,0.001419797,,,0.001411736,,,,0.000274082,,,0.000147514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 01:00,0.00022219400000000002,,,0.08126103500000001,,,,,0.000410159,,,0.001424383,,,,,,,0.000147514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 02:00,0.00017871,,,0.107776883,,,,,0.000380714,,,0.001392576,,,,,,,0.000147197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 03:00,,,,0.116942852,,,,,0.000326369,,,0.001421758,,,,0.000125793,,,0.000147514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 04:00,0.00019935000000000002,,,0.11914762699999999,,,,,0.00048169,,,0.001415471,,,,,,,0.000147197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 05:00,0.00044197900000000006,,,0.113402028,,,,,0.001101616,,,0.001378972,0.00269968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 06:00,0.00030389500000000004,,,0.117947663,,,,,0.000729741,,,0.001409473,,,,,,0.00015135500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 07:00,,,,0.11497415600000001,,0.9138790550000001,1.493178568,,,,,,,,0.06911447,,,,,,,,,,,,,,,,,,,0.117448644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 08:00,,,,0.08594634300000001,,,0.18953555399999997,,,,,,0.059451205,,0.045912628,,,,,,,,,,,,,,,,,0.056366355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 09:00,,,,0.076649702,,0.0012775430000000001,,,0.003013745,,,0.001519949,0.004661615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 10:00,,,,0.08341221700000001,,0.005467687,0.047071126000000005,,,,,,,,0.054218283,,,,,,,,,,,,,,0.00274185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 11:00,,,,0.060539262999999996,,0.001178218,,,0.008115916,,,0.0015270910000000002,,,0.050119620000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 12:00,0.00033913800000000006,,,0.023650915,,,,,0.0027886440000000003,,,0.0013745340000000002,,,,0.0001664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 13:00,,,,0.230389185,,0.007494212,0.024254152999999997,,0.003650971,,,,,,0.007750949000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 14:00,0.017354918,,,0.017062083999999998,,,0.055738467,,,0.0018089269999999999,,0.00184168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 15:00,0.16802258999999997,,0.06205398300000001,0.01570736,,,0.031615388,,,,,,,,,,,,,,,,,,,,0.00449333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 16:00,,,,0.012349141000000001,,,0.12408250200000001,,,0.008629392,,,,,0.132450684,,,,,,,,,,,,0.020251527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 17:00,,,,0.010069288000000001,,,,,0.001040355,,,0.001459249,,,0.03162567,,,0.0009221320000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 18:00,0.007669791000000001,,0.14783844699999998,0.010230622000000002,,,,,0.002369306,,,,0.22923892799999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 19:00,,,,0.008365608,,,,,0.001845166,,,,0.21390720300000002,,0.005931945000000001,,,,,,,,0.01560609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 20:00,,,0.017312927,,,,0.218703001,,0.008005023,,,,0.010816197,,,,,,,,,,,,,,0.033017519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 21:00,,,0.006194817,0.007223233,,,,,,,,,0.034898047,,0.14376896300000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048878035,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 22:00,,,,0.13763513900000002,,0.004697051000000001,,,,,,,,,0.17572078200000002,,,,,,,,,,,,,,,,0.006148903,,,,,,,,,,,,,0.005634915,,,,,,,,,,,,,,,,,,,,,,,,,
10-09 23:00,,,,0.012904278,,,,,,,,0.001438036,,,0.04142600700000001,,,,0.000148032,,,,,,,,0.00021418700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 00:00,0.000155319,,,0.032601094000000004,,,,,0.0005879840000000001,,,0.001438258,,,,,,,0.00014834899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 01:00,0.000217371,,,0.072801651,,,,,0.000974825,,,0.001402314,,,,0.00017640600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 02:00,0.00016145000000000002,,,0.092379402,,,,,0.000515577,,,0.001268844,,,,0.000148889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 03:00,,,,0.12367663100000001,,,,,0.0007504160000000001,,,0.0015359059999999999,,,,0.000133163,,,0.00014699600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 04:00,0.000220063,,,0.11767357800000001,,,,,0.00102903,,,0.0013897,,,,,,,0.000147773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 05:00,,,0.005236248000000001,0.133362945,,,,,0.0016785690000000002,,,,0.011210596,,,,,,,0.0017807650000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 06:00,,,,0.409094085,,,,,0.031958798999999996,0.711941056,,,,,,0.020525798,,,,,,,,,,,,,0.013226896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 07:00,,,0.832120437,0.892727564,,,0.056725396,,,1.209031521,,,,,0.512646343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 08:00,,,,0.378478044,,,0.45298455200000004,,,,,,,,0.333295369,0.108810836,,,,,,,,,,,,,,1.181679944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 09:00,,,,0.24580639999999998,,,1.038421473,,,,,,,,0.12063773800000001,,,,,,,,,,,,,,,0.7910115120000001,,,,,,,,,,,,,,,0.239883549,,,,,,,,,,,,,,,,,,,,,,,,
11-09 10:00,,,0.68543393,0.123042765,,,0.7324900670000001,,,,,,0.141379645,,0.110200122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 11:00,,,0.7312901900000001,0.063046748,,,,,,,,,,,0.075652866,,,,,0.07008299800000001,,,,,,,,,,,,,,0.071493239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 12:00,,,0.796542197,0.060331059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20106611600000002,,,,,,,0.015866065000000002,,,,,0.018681866000000002,,,,,,,,,,,,,,,,,,,,,,,
11-09 13:00,,,0.9376062640000001,0.06002392200000001,,,,,,,,,0.014516656000000003,,,,,,,0.014392529,,,,,,,,,,,,,,0.163147542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 14:00,,,0.249413005,0.080387932,,,,,0.004379241,,,,,,,,,,,,,,,,,,,,,,,0.00398351,,0.09205476000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 15:00,,,,0.07523589,,,0.78507995,,0.019368323000000003,0.018572968000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022956214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09 16:00,,,,0.15400589,,,1.523184825,,0.057831200000000006,0.060650161999999994,,,,0.052157978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
